"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2020-08-22T22:00:00Z",1598133600,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-22T22:15:00Z",1598134500,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-22T22:30:00Z",1598135400,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-22T22:45:00Z",1598136300,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-22T23:00:00Z",1598137200,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-22T23:15:00Z",1598138100,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-22T23:30:00Z",1598139000,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-22T23:45:00Z",1598139900,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-23T00:00:00Z",1598140800,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-23T00:15:00Z",1598141700,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-23T00:30:00Z",1598142600,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-23T00:45:00Z",1598143500,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-23T01:00:00Z",1598144400,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-23T01:15:00Z",1598145300,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-23T01:30:00Z",1598146200,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-23T01:45:00Z",1598147100,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2020-08-23T02:00:00Z",1598148000,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
