"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2021-03-02T23:00:00Z",1614726000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-02T23:15:00Z",1614726900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-02T23:30:00Z",1614727800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-02T23:45:00Z",1614728700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T00:00:00Z",1614729600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T00:15:00Z",1614730500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T00:30:00Z",1614731400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T00:45:00Z",1614732300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T01:00:00Z",1614733200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T01:15:00Z",1614734100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T01:30:00Z",1614735000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T01:45:00Z",1614735900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T02:00:00Z",1614736800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T02:15:00Z",1614737700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T02:30:00Z",1614738600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T02:45:00Z",1614739500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T03:00:00Z",1614740400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T03:15:00Z",1614741300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T03:30:00Z",1614742200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T03:45:00Z",1614743100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T04:00:00Z",1614744000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T04:15:00Z",1614744900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T04:30:00Z",1614745800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T04:45:00Z",1614746700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T05:00:00Z",1614747600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T05:15:00Z",1614748500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T05:30:00Z",1614749400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T05:45:00Z",1614750300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T06:00:00Z",1614751200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T06:15:00Z",1614752100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T06:30:00Z",1614753000,24.000889,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T06:45:00Z",1614753900,97.04638,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T07:00:00Z",1614754800,184.02057,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T07:15:00Z",1614755700,304.42072,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T07:30:00Z",1614756600,434.4457,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T07:45:00Z",1614757500,578.1817,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T08:00:00Z",1614758400,785.0123,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T08:15:00Z",1614759300,954.0289,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-03-03T08:30:00Z",1614760200,1239.1682,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
