"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2024-03-04T23:00:00 UTC",1709593200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2024-03-04T23:15:00 UTC",1709594100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2024-03-04T23:30:00 UTC",1709595000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2024-03-04T23:45:00 UTC",1709595900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2024-03-05T00:00:00 UTC",1709596800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2024-03-05T00:15:00 UTC",1709597700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2024-03-05T00:30:00 UTC",1709598600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
