"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2021-09-27T22:00:00Z",1632780000,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-27T22:15:00Z",1632780900,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-27T22:30:00Z",1632781800,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-27T22:45:00Z",1632782700,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-27T23:00:00Z",1632783600,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-27T23:15:00Z",1632784500,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-27T23:30:00Z",1632785400,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-27T23:45:00Z",1632786300,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-28T00:00:00Z",1632787200,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-28T00:15:00Z",1632788100,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-28T00:30:00Z",1632789000,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-28T00:45:00Z",1632789900,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-28T01:00:00Z",1632790800,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-28T01:15:00Z",1632791700,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-28T01:30:00Z",1632792600,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-28T01:45:00Z",1632793500,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-28T02:00:00Z",1632794400,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-28T02:15:00Z",1632795300,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-09-28T02:30:00Z",1632796200,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
