"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2020-06-16T22:00:00Z",1592344800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-16T22:15:00Z",1592345700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-16T22:30:00Z",1592346600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-16T22:45:00Z",1592347500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-16T23:00:00Z",1592348400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-16T23:15:00Z",1592349300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-16T23:30:00Z",1592350200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-16T23:45:00Z",1592351100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T00:00:00Z",1592352000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T00:15:00Z",1592352900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T00:30:00Z",1592353800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T00:45:00Z",1592354700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T01:00:00Z",1592355600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T01:15:00Z",1592356500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T01:30:00Z",1592357400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T01:45:00Z",1592358300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T02:00:00Z",1592359200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T02:15:00Z",1592360100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T02:30:00Z",1592361000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T02:45:00Z",1592361900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T03:00:00Z",1592362800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T03:15:00Z",1592363700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T03:30:00Z",1592364600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T03:45:00Z",1592365500,22.600294,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T04:00:00Z",1592366400,76.480545,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T04:15:00Z",1592367300,156.6101,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T04:30:00Z",1592368200,205.56308,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T04:45:00Z",1592369100,233.09578,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T05:00:00Z",1592370000,244.92818,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-06-17T05:15:00Z",1592370900,312.3731,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
