"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2020-04-15T22:00:00Z",1586988000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-15T22:15:00Z",1586988900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-15T22:30:00Z",1586989800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-15T22:45:00Z",1586990700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-15T23:00:00Z",1586991600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-15T23:15:00Z",1586992500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-15T23:30:00Z",1586993400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-15T23:45:00Z",1586994300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T00:00:00Z",1586995200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T00:15:00Z",1586996100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T00:30:00Z",1586997000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T00:45:00Z",1586997900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T01:00:00Z",1586998800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T01:15:00Z",1586999700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T01:30:00Z",1587000600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T01:45:00Z",1587001500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T02:00:00Z",1587002400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T02:15:00Z",1587003300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T02:30:00Z",1587004200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T02:45:00Z",1587005100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T03:00:00Z",1587006000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T03:15:00Z",1587006900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T03:30:00Z",1587007800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T03:45:00Z",1587008700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T04:00:00Z",1587009600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T04:15:00Z",1587010500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T04:30:00Z",1587011400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T04:45:00Z",1587012300,2.6840754,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T05:00:00Z",1587013200,27.21351,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T05:15:00Z",1587014100,56.854248,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T05:30:00Z",1587015000,161.83972,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T05:45:00Z",1587015900,369.4401,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T06:00:00Z",1587016800,528.7025,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T06:15:00Z",1587017700,750.40155,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T06:30:00Z",1587018600,995.6039,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T06:45:00Z",1587019500,1246.2137,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T07:00:00Z",1587020400,1471.5138,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T07:15:00Z",1587021300,1676.9756,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T07:30:00Z",1587022200,1882.7705,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T07:45:00Z",1587023100,2079.644,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T08:00:00Z",1587024000,2272.8167,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T08:15:00Z",1587024900,2462.8494,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T08:30:00Z",1587025800,2619.0588,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T08:45:00Z",1587026700,2784.8347,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T09:00:00Z",1587027600,2925.4504,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T09:15:00Z",1587028500,2997.5679,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T09:30:00Z",1587029400,2995.258,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T09:45:00Z",1587030300,3003.7952,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T10:00:00Z",1587031200,3004.2893,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T10:15:00Z",1587032100,2989.7847,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T10:30:00Z",1587033000,2990.3286,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T10:45:00Z",1587033900,2995.7502,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T11:00:00Z",1587034800,2987.5532,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T11:15:00Z",1587035700,2992.3933,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T11:30:00Z",1587036600,2994.5608,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T11:45:00Z",1587037500,2988.1724,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T12:00:00Z",1587038400,2992.4358,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T12:15:00Z",1587039300,3000.5117,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T12:30:00Z",1587040200,2996.1626,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T12:45:00Z",1587041100,2995.4404,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T13:00:00Z",1587042000,2996.596,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T13:15:00Z",1587042900,2998.9902,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T13:30:00Z",1587043800,2996.188,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T13:45:00Z",1587044700,2993.577,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T14:00:00Z",1587045600,2939.3157,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T14:15:00Z",1587046500,2776.9924,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T14:30:00Z",1587047400,2628.7368,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T14:45:00Z",1587048300,2480.914,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T15:00:00Z",1587049200,2288.3613,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T15:15:00Z",1587050100,2028.7885,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T15:30:00Z",1587051000,1764.5419,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T15:45:00Z",1587051900,1658.8856,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T16:00:00Z",1587052800,1405.9069,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T16:15:00Z",1587053700,1157.9321,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T16:30:00Z",1587054600,979.34875,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T16:45:00Z",1587055500,758.82074,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T17:00:00Z",1587056400,457.3983,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T17:15:00Z",1587057300,241.22145,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T17:30:00Z",1587058200,301.1484,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T17:45:00Z",1587059100,205.35585,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T18:00:00Z",1587060000,126.69703,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T18:15:00Z",1587060900,26.036604,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T18:30:00Z",1587061800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T18:45:00Z",1587062700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T19:00:00Z",1587063600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T19:15:00Z",1587064500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T19:30:00Z",1587065400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T19:45:00Z",1587066300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T20:00:00Z",1587067200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T20:15:00Z",1587068100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T20:30:00Z",1587069000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T20:45:00Z",1587069900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T21:00:00Z",1587070800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T21:15:00Z",1587071700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T21:30:00Z",1587072600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-04-16T21:45:00Z",1587073500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
