"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2021-07-15T22:00:00Z",1626386400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-15T22:15:00Z",1626387300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-15T22:30:00Z",1626388200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-15T22:45:00Z",1626389100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-15T23:00:00Z",1626390000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-15T23:15:00Z",1626390900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-15T23:30:00Z",1626391800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-15T23:45:00Z",1626392700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-16T00:00:00Z",1626393600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-16T00:15:00Z",1626394500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-16T00:30:00Z",1626395400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-16T00:45:00Z",1626396300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-16T01:00:00Z",1626397200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-16T01:15:00Z",1626398100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-16T01:30:00Z",1626399000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-16T01:45:00Z",1626399900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-16T02:00:00Z",1626400800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-16T02:15:00Z",1626401700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-16T02:30:00Z",1626402600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-07-16T02:45:00Z",1626403500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
