"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2021-06-06T22:00:00Z",1623016800,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-06T22:15:00Z",1623017700,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-06T22:30:00Z",1623018600,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-06T22:45:00Z",1623019500,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-06T23:00:00Z",1623020400,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-06T23:15:00Z",1623021300,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-06T23:30:00Z",1623022200,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-06T23:45:00Z",1623023100,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-07T00:00:00Z",1623024000,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-07T00:15:00Z",1623024900,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-07T00:30:00Z",1623025800,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-07T00:45:00Z",1623026700,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-07T01:00:00Z",1623027600,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-07T01:15:00Z",1623028500,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-07T01:30:00Z",1623029400,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-07T01:45:00Z",1623030300,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-07T02:00:00Z",1623031200,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-06-07T02:15:00Z",1623032100,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
