"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2022-10-05T22:00:00 UTC",1665007200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-05T22:15:00 UTC",1665008100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-05T22:30:00 UTC",1665009000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-05T22:45:00 UTC",1665009900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-05T23:00:00 UTC",1665010800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-05T23:15:00 UTC",1665011700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-05T23:30:00 UTC",1665012600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-05T23:45:00 UTC",1665013500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-06T00:00:00 UTC",1665014400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-06T00:15:00 UTC",1665015300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-06T00:30:00 UTC",1665016200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-06T00:45:00 UTC",1665017100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-06T01:00:00 UTC",1665018000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-06T01:15:00 UTC",1665018900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-06T01:30:00 UTC",1665019800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-06T01:45:00 UTC",1665020700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-06T02:00:00 UTC",1665021600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-06T02:15:00 UTC",1665022500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2022-10-06T02:30:00 UTC",1665023400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
