"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2023-12-31T23:00:00 UTC",1704063600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-12-31T23:15:00 UTC",1704064500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-12-31T23:30:00 UTC",1704065400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-12-31T23:45:00 UTC",1704066300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2024-01-01T00:00:00 UTC",1704067200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2024-01-01T00:15:00 UTC",1704068100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2024-01-01T00:30:00 UTC",1704069000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
