"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2023-07-11T22:00:00 UTC",1689112800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-11T22:15:00 UTC",1689113700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-11T22:30:00 UTC",1689114600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-11T22:45:00 UTC",1689115500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-11T23:00:00 UTC",1689116400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-11T23:15:00 UTC",1689117300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-11T23:30:00 UTC",1689118200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-11T23:45:00 UTC",1689119100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T00:00:00 UTC",1689120000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T00:15:00 UTC",1689120900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T00:30:00 UTC",1689121800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T00:45:00 UTC",1689122700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T01:00:00 UTC",1689123600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T01:15:00 UTC",1689124500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T01:30:00 UTC",1689125400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T01:45:00 UTC",1689126300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T02:00:00 UTC",1689127200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T02:15:00 UTC",1689128100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T02:30:00 UTC",1689129000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T02:45:00 UTC",1689129900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T03:00:00 UTC",1689130800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T03:15:00 UTC",1689131700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T03:30:00 UTC",1689132600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T03:45:00 UTC",1689133500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T04:00:00 UTC",1689134400,21.315807,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T04:15:00 UTC",1689135300,73.28136,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T04:30:00 UTC",1689136200,54.48861,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T04:45:00 UTC",1689137100,133.54227,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T05:00:00 UTC",1689138000,290.5833,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T05:15:00 UTC",1689138900,202.71928,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T05:30:00 UTC",1689139800,325.71106,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T05:45:00 UTC",1689140700,260.36734,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T06:00:00 UTC",1689141600,586.16455,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T06:15:00 UTC",1689142500,351.82318,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T06:30:00 UTC",1689143400,407.6146,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T06:45:00 UTC",1689144300,585.50745,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T07:00:00 UTC",1689145200,816.8006,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T07:15:00 UTC",1689146100,1017.34753,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T07:30:00 UTC",1689147000,518.3424,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T07:45:00 UTC",1689147900,863.5874,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T08:00:00 UTC",1689148800,1122.6372,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T08:15:00 UTC",1689149700,1717.3893,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T08:30:00 UTC",1689150600,927.6254,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T08:45:00 UTC",1689151500,2028.2036,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T09:00:00 UTC",1689152400,2978.3318,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T09:15:00 UTC",1689153300,2468.3003,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T09:30:00 UTC",1689154200,3001.0332,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T09:45:00 UTC",1689155100,1248.5417,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T10:00:00 UTC",1689156000,1828.945,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T10:15:00 UTC",1689156900,2127.828,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T10:30:00 UTC",1689157800,2321.729,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T10:45:00 UTC",1689158700,1607.0752,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T11:00:00 UTC",1689159600,2778.773,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T11:15:00 UTC",1689160500,3000.8767,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T11:30:00 UTC",1689161400,1297.9856,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-07-12T11:45:00 UTC",1689162300,2402.4045,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
