"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2020-02-14T23:00:00Z",1581721200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-14T23:15:00Z",1581722100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-14T23:30:00Z",1581723000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-14T23:45:00Z",1581723900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T00:00:00Z",1581724800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T00:15:00Z",1581725700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T00:30:00Z",1581726600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T00:45:00Z",1581727500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T01:00:00Z",1581728400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T01:15:00Z",1581729300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T01:30:00Z",1581730200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T01:45:00Z",1581731100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T02:00:00Z",1581732000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T02:15:00Z",1581732900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T02:30:00Z",1581733800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T02:45:00Z",1581734700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T03:00:00Z",1581735600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T03:15:00Z",1581736500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T03:30:00Z",1581737400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T03:45:00Z",1581738300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T04:00:00Z",1581739200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T04:15:00Z",1581740100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T04:30:00Z",1581741000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T04:45:00Z",1581741900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T05:00:00Z",1581742800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T05:15:00Z",1581743700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T05:30:00Z",1581744600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T05:45:00Z",1581745500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T06:00:00Z",1581746400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T06:15:00Z",1581747300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T06:30:00Z",1581748200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T06:45:00Z",1581749100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T07:00:00Z",1581750000,2.253247,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T07:15:00Z",1581750900,31.416609,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T07:30:00Z",1581751800,80.15541,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T07:45:00Z",1581752700,172.61618,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2020-02-15T08:00:00Z",1581753600,819.5098,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
