"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2022-04-26T22:00:00Z",1651010400,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-26T22:15:00Z",1651011300,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-26T22:30:00Z",1651012200,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-26T22:45:00Z",1651013100,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-26T23:00:00Z",1651014000,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-26T23:15:00Z",1651014900,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-26T23:30:00Z",1651015800,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-26T23:45:00Z",1651016700,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-27T00:00:00Z",1651017600,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-27T00:15:00Z",1651018500,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-27T00:30:00Z",1651019400,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-27T00:45:00Z",1651020300,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-27T01:00:00Z",1651021200,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-27T01:15:00Z",1651022100,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-27T01:30:00Z",1651023000,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-27T01:45:00Z",1651023900,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-27T02:00:00Z",1651024800,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2022-04-27T02:15:00Z",1651025700,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
