"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2023-08-17T22:00:00 UTC",1692309600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-08-17T22:15:00 UTC",1692310500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-08-17T22:30:00 UTC",1692311400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-08-17T22:45:00 UTC",1692312300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-08-17T23:00:00 UTC",1692313200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-08-17T23:15:00 UTC",1692314100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-08-17T23:30:00 UTC",1692315000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-08-17T23:45:00 UTC",1692315900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-08-18T00:00:00 UTC",1692316800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-08-18T00:15:00 UTC",1692317700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2023-08-18T00:30:00 UTC",1692318600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
