"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2019-07-15T22:00:00Z",1563228000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-15T22:15:00Z",1563228900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-15T22:30:00Z",1563229800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-15T22:45:00Z",1563230700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-15T23:00:00Z",1563231600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-15T23:15:00Z",1563232500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-15T23:30:00Z",1563233400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-15T23:45:00Z",1563234300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T00:00:00Z",1563235200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T00:15:00Z",1563236100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T00:30:00Z",1563237000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T00:45:00Z",1563237900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T01:00:00Z",1563238800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T01:15:00Z",1563239700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T01:30:00Z",1563240600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T01:45:00Z",1563241500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T02:00:00Z",1563242400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T02:15:00Z",1563243300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T02:30:00Z",1563244200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T02:45:00Z",1563245100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T03:00:00Z",1563246000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T03:15:00Z",1563246900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T03:30:00Z",1563247800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T03:45:00Z",1563248700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T04:00:00Z",1563249600,0.7046202,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T04:15:00Z",1563250500,6.4257164,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T04:30:00Z",1563251400,35.144974,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T04:45:00Z",1563252300,55.837227,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T05:00:00Z",1563253200,91.38762,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T05:15:00Z",1563254100,125.03069,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T05:30:00Z",1563255000,170.70583,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T05:45:00Z",1563255900,212.30415,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T06:00:00Z",1563256800,245.69742,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T06:15:00Z",1563257700,291.9008,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T06:30:00Z",1563258600,345.72928,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T06:45:00Z",1563259500,408.0338,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T07:00:00Z",1563260400,482.2723,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T07:15:00Z",1563261300,499.90976,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T07:30:00Z",1563262200,516.3014,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T07:45:00Z",1563263100,537.09314,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T08:00:00Z",1563264000,529.4162,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T08:15:00Z",1563264900,546.24286,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T08:30:00Z",1563265800,613.1753,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T08:45:00Z",1563266700,752.8739,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T09:00:00Z",1563267600,729.2295,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T09:15:00Z",1563268500,780.09283,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T09:30:00Z",1563269400,758.31976,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T09:45:00Z",1563270300,860.27563,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T10:00:00Z",1563271200,1122.4061,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T10:15:00Z",1563272100,1090.5259,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T10:30:00Z",1563273000,1269.1486,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T10:45:00Z",1563273900,1478.3119,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T11:00:00Z",1563274800,1616.478,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T11:15:00Z",1563275700,2104.4202,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T11:30:00Z",1563276600,1942.5309,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T11:45:00Z",1563277500,1657.6667,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T12:00:00Z",1563278400,2150.72,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T12:15:00Z",1563279300,2182.4812,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T12:30:00Z",1563280200,2327.4097,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T12:45:00Z",1563281100,2226.3423,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T13:00:00Z",1563282000,3003.7341,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T13:15:00Z",1563282900,2014.0642,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T13:30:00Z",1563283800,3002.1733,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T13:45:00Z",1563284700,3002.589,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T14:00:00Z",1563285600,2998.8132,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T14:15:00Z",1563286500,2858.4998,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T14:30:00Z",1563287400,2550.1628,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T14:45:00Z",1563288300,2381.5847,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T15:00:00Z",1563289200,2503.9697,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T15:15:00Z",1563290100,2632.375,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2019-07-16T15:30:00Z",1563291000,2223.6626,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
