"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2021-01-26T23:00:00 UTC",1611702000,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-26T23:15:00 UTC",1611702900,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-26T23:30:00 UTC",1611703800,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-26T23:45:00 UTC",1611704700,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-27T00:00:00 UTC",1611705600,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-27T00:15:00 UTC",1611706500,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-27T00:30:00 UTC",1611707400,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-27T00:45:00 UTC",1611708300,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-27T01:00:00 UTC",1611709200,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-27T01:15:00 UTC",1611710100,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-27T01:30:00 UTC",1611711000,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-27T01:45:00 UTC",1611711900,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-27T02:00:00 UTC",1611712800,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-27T02:15:00 UTC",1611713700,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-27T02:30:00 UTC",1611714600,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-27T02:45:00 UTC",1611715500,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-27T03:00:00 UTC",1611716400,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-27T03:15:00 UTC",1611717300,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-27T03:30:00 UTC",1611718200,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-27T03:45:00 UTC",1611719100,0,"energy","Wh","INVERTER","QUARTER_OF_AN_HOUR"
