"DATE","TIMESTAMP","VALUE","SERIES","UNIT","SOURCE","TIME_UNIT"
"2021-01-05T23:00:00Z",1609887600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-05T23:15:00Z",1609888500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-05T23:30:00Z",1609889400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-05T23:45:00Z",1609890300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T00:00:00Z",1609891200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T00:15:00Z",1609892100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T00:30:00Z",1609893000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T00:45:00Z",1609893900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T01:00:00Z",1609894800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T01:15:00Z",1609895700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T01:30:00Z",1609896600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T01:45:00Z",1609897500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T02:00:00Z",1609898400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T02:15:00Z",1609899300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T02:30:00Z",1609900200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T02:45:00Z",1609901100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T03:00:00Z",1609902000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T03:15:00Z",1609902900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T03:30:00Z",1609903800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T03:45:00Z",1609904700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T04:00:00Z",1609905600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T04:15:00Z",1609906500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T04:30:00Z",1609907400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T04:45:00Z",1609908300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T05:00:00Z",1609909200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T05:15:00Z",1609910100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T05:30:00Z",1609911000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T05:45:00Z",1609911900,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T06:00:00Z",1609912800,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T06:15:00Z",1609913700,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T06:30:00Z",1609914600,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T06:45:00Z",1609915500,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T07:00:00Z",1609916400,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T07:15:00Z",1609917300,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T07:30:00Z",1609918200,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T07:45:00Z",1609919100,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T08:00:00Z",1609920000,0,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T08:15:00Z",1609920900,8.7089615,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T08:30:00Z",1609921800,61.84964,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T08:45:00Z",1609922700,113.47733,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T09:00:00Z",1609923600,123.9692,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
"2021-01-06T09:15:00Z",1609924500,132.44159,"power","W","INVERTER","QUARTER_OF_AN_HOUR"
